notation,prefLabel,altLabel,definition,broader,related,source,closeMatch,relatedMatch,seeAlso,broadMatch,narrowMatch,narrower,uri
DA86F8,pyrogene Kieselsäure@de|fumed silica@en,Pyrogenes Siliziumdioxid@de|Aerosil@de|amorphe Kieselsäure@de,"sehr feines Pulver von schneeweißer Farbe aus synthetisch hergestelltem Siliziumdioxid. Charakteristisch sind die sehr kleinen Partikelgrößen, das äußert geringe Schüttvolumen und die flockige Struktur der Agglomerate. In der Konservierung und Restaurierung wird pyrogene Kieselsäure hauptsächlich als Verdickungsmittel für Polymere und Silikonkautschuke verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/BB78D2,,"https://www.wacker.com/h/medias/6415-DE-Silicone.pdf| Velson Horie, Materials for Conservation. Organic consolidants, adhesives and coatings (London 2010)2, S. 307.| Reiner Geschke, Keramikrestaurierung (Berlin 2019), S. 104.",,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/GGFD3F|https://www.w3id.org/archlink/terms/conservationthesaurus/D38D51,https://www.w3id.org/archlink/terms/conservationthesaurus/DA86F8
GGFD3F,Aerosil@de,,Produktname für verschiedene Varianten pyrogener Kieselsäure der Firma Evonik Industries (früher Degussa).,https://www.w3id.org/archlink/terms/conservationthesaurus/DA86F8,,https://history.evonik.com/de/erfindungen/aerosil,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/GGFD3F
D38D51,HDK@de,,Produktname für verschiedene Varianten pyrogener Kieselsäure der Firma Wacker.,https://www.w3id.org/archlink/terms/conservationthesaurus/DA86F8,,https://www.wacker.com/cms/de-de/products/brands/hdk/hdk.html,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D38D51
A17G33,Holzmehl@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/BB78D2,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A17G33
G2G253,Kreide@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/BB78D2,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/G2G253
CCCC7G,Öl@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C364G1,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/G44C1A|https://www.w3id.org/archlink/terms/conservationthesaurus/A28B4D|https://www.w3id.org/archlink/terms/conservationthesaurus/F3DB41,https://www.w3id.org/archlink/terms/conservationthesaurus/CCCC7G
G44C1A,Leinöl@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/CCCC7G,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/G44C1A
A28B4D,Auro Naturharzölimpregniergrund Nr. 121@de,Auro Öl@de|Holzöl@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/CCCC7G,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A28B4D
F3DB41,Auro Hartöl Nr. 126@de,Holzöl@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/CCCC7G,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F3DB41
AFD671,Farbstoff@de|colourant@en,farbgebendes Material@de,"Oberbegriff für Material, welches zur Erzeugung einer Färbung verwendet wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/C364G1,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F64B9C|https://www.w3id.org/archlink/terms/conservationthesaurus/G5733B|https://www.w3id.org/archlink/terms/conservationthesaurus/G5G1DC|https://www.w3id.org/archlink/terms/conservationthesaurus/F49579|https://www.w3id.org/archlink/terms/conservationthesaurus/C1G6C8|https://www.w3id.org/archlink/terms/conservationthesaurus/DBAD15,https://www.w3id.org/archlink/terms/conservationthesaurus/AFD671
F64B9C,Pigment@de|pigment@en,,"feiner, als Feststoff vorliegender Farbstoff, der zur Einfärbung anderer Materialien in diesen suspendiert oder ein/aufgerieben wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/AFD671,,"Barbara Stuart, Analytical Techniques in Materials Conservation (West Sussex 2007).| Charles E. Mortimer, Ulrich Müller, Chemie. Das Basiswissen der Chemie (Stuttgart 2007)9.",,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F64B9C
G5733B,Dispersionsfarbe@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AFD671,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C632FD|https://www.w3id.org/archlink/terms/conservationthesaurus/C9GD44,https://www.w3id.org/archlink/terms/conservationthesaurus/G5733B
C632FD,Acrylfarbe@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/G5733B,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C632FD
C9GD44,Vollton-/Abtönfarbe@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/G5733B,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C9GD44
G5G1DC,Ölfarbe@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AFD671,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/G5G1DC
F49579,Blattgold@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AFD671,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F49579
C1G6C8,Blattsilber@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AFD671,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C1G6C8
DBAD15,Schlagmetall@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AFD671,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/DBAD15
ADD53A,Strahlmittel@de,Strahlgut@de|Feinstrahlmittel@de,"feinkörnige Substanz, die für die Methode des Feinstrahlens in einem Strahlgerät verwendet wird. Je nach Objektzustand und dem angestrebten Ergebnis stehen härtere oder weichere, kugelige oder kantige Strahlmittel zur Verfügung. Im Bereich der Restaurierung haben sich vor allem mineralische und organische Strahlmittel etabliert.",https://www.w3id.org/archlink/terms/conservationthesaurus/C364G1,,"Heinrich Fendel, Mechanische Bearbeitung von Korrosionsprodukten. In: Peter Heinrich (Hrsg.), Metallrestaurierung. Beiträge zur Analyse, Konzeption und Technologie. München 2000, S106 - 125",,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/DF9GCF|https://www.w3id.org/archlink/terms/conservationthesaurus/FGB66B|https://www.w3id.org/archlink/terms/conservationthesaurus/B71F12|https://www.w3id.org/archlink/terms/conservationthesaurus/D8C292,https://www.w3id.org/archlink/terms/conservationthesaurus/ADD53A
DF9GCF,Edelkorund@de,,"synthetisch hergestelltes Feinstrahlmittel aus nahezu reinem Aluminiumoxyd. Korund weist eine hohe Härte und spitz bizarre Kornform auf, wodurch es in der Verwendung als Strahlmittel eine stark abrasive Wirkung zeigt. In der Restaurierung wird Korund vor allem für die Freilegung von metallischen Korrosionsprodukten verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/ADD53A,,"Heinrich Fendel, Mechanische Bearbeitung von Korrosionsprodukten. In: Peter Heinrich (Hrsg.), Metallrestaurierung. Beiträge zur Analyse, Konzeption und Technologie. München 2000, S106 - 125",,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/DF9GCF
FGB66B,Glasperlen@de,,"feinkugeliges Feinstrahlmittel aus Natronglas. Im Vergleich zu Edelkorund zeigen Glasperlen als Strahlmittel eine weniger stark abrasive Wirkung und sind daher besonders für die Reinigung/Freilegung empfindlicherer Oberflächen geeignet. Durch die kugelige Form wird zudem eine ""Hämmerwirkung"" erzielt, die zur leichten Verdichtung der Oberflächen bei metallischen Objekten führt.",https://www.w3id.org/archlink/terms/conservationthesaurus/ADD53A,,"Heinrich Fendel, Mechanische Bearbeitung von Korrosionsprodukten. In: Peter Heinrich (Hrsg.), Metallrestaurierung. Beiträge zur Analyse, Konzeption und Technologie. München 2000, S106 - 125",,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/FGB66B
B71F12,Walnussschalenganulat@de,,"organisches Strahlmittel aus den Schalen der Walnuss. Trotz der geringen Härte besitzen Walsnussschalen eine hohe Festigkeit, wodurch sie besonders gut für einen leichten und schonenden Reinigungseffekt empfindlicher Materialien geeignet sind.",https://www.w3id.org/archlink/terms/conservationthesaurus/ADD53A,,"Heinrich Fendel, Mechanische Bearbeitung von Korrosionsprodukten. In: Peter Heinrich (Hrsg.), Metallrestaurierung. Beiträge zur Analyse, Konzeption und Technologie. München 2000, S106 - 125",,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/B71F12
D8C292,Kunststoffgranulat@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/ADD53A,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D8C292
D9G356,[Stütz- und Verpackungsmaterial]@de,,"strukturierender Oberbegriff für Materialien, die in der Restaurierung hauptsächlich für das Verpacken und die Lagerung sowie für die Abstützung bzw. den Trägerbau von Objekten verwendet werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/C364G1,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/DD3858|https://www.w3id.org/archlink/terms/conservationthesaurus/CBBF13|https://www.w3id.org/archlink/terms/conservationthesaurus/CCB66C|https://www.w3id.org/archlink/terms/conservationthesaurus/BB8D78|https://www.w3id.org/archlink/terms/conservationthesaurus/F91427|https://www.w3id.org/archlink/terms/conservationthesaurus/A33F4B|https://www.w3id.org/archlink/terms/conservationthesaurus/DAG754|https://www.w3id.org/archlink/terms/conservationthesaurus/F432G4|https://www.w3id.org/archlink/terms/conservationthesaurus/F8ADGD|https://www.w3id.org/archlink/terms/conservationthesaurus/GDB246,https://www.w3id.org/archlink/terms/conservationthesaurus/D9G356
DD3858,Acrylglas@de|acrylic glass@en,Plexiglas@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/D9G356,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/DD3858
CBBF13,Styrodur@de,extrudiertes Polystyrol@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/D9G356,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/CBBF13
CCB66C,Styropor@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D9G356,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/CCB66C
BB8D78,Polycarbonat@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D9G356,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A7824C,https://www.w3id.org/archlink/terms/conservationthesaurus/BB8D78
A7824C,Makrolon@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/BB8D78,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A7824C
F91427,Polyethylen-Schaum@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D9G356,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/GA1687|https://www.w3id.org/archlink/terms/conservationthesaurus/A93F6C,https://www.w3id.org/archlink/terms/conservationthesaurus/F91427
GA1687,Ethafoam@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F91427,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/GA1687
A93F6C,Plastazote@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F91427,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A93F6C
A33F4B,Seidenpapier@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D9G356,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A33F4B
DAG754,Kartonage@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D9G356,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/DAG754
F432G4,Tyvek@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D9G356,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F432G4
F8ADGD,Folie@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D9G356,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F67D14|https://www.w3id.org/archlink/terms/conservationthesaurus/G2DA3A|https://www.w3id.org/archlink/terms/conservationthesaurus/F8G977|https://www.w3id.org/archlink/terms/conservationthesaurus/B6F5BG,https://www.w3id.org/archlink/terms/conservationthesaurus/F8ADGD
F67D14,Aluminiumverbundfolie@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F8ADGD,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F67D14
G2DA3A,Aluminiumfolie@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F8ADGD,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/G2DA3A
F8G977,Zinnfolie@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F8ADGD,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F8G977
B6F5BG,PE-Folie@de,,"Folien aus thermoplastischem Polymer des Ethylens, die durch ihre chemische Inertheit gegenüber einer Vielzahl von in der Konservierung und Restaurierung eingesetzten Materialen vielfältig für Verpackungen verwendet wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/F8ADGD,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/B6F5BG
GDB246,Adsorbens@de,Adsorptionsmittel@de,"Material, das in der Lage ist, Stoffe (z.B. Gase, Flüssigkeiten oder gelöste Substanzen) an seiner Oberfläche zu binden und so aus einer Mischung zu entfernen oder zu konzentrieren.",https://www.w3id.org/archlink/terms/conservationthesaurus/D9G356,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C38B35|https://www.w3id.org/archlink/terms/conservationthesaurus/F443FD,https://www.w3id.org/archlink/terms/conservationthesaurus/GDB246
C38B35,Trockenmittel@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/GDB246,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A8B27G|https://www.w3id.org/archlink/terms/conservationthesaurus/B33968,https://www.w3id.org/archlink/terms/conservationthesaurus/C38B35
A8B27G,Silicagel@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C38B35,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A8B27G
B33968,Molekularsieb@de,Molsieb@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/C38B35,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/B33968
F443FD,Schadstoffabsorber@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/GDB246,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C1DG79|https://www.w3id.org/archlink/terms/conservationthesaurus/BFCF37,https://www.w3id.org/archlink/terms/conservationthesaurus/F443FD
C1DG79,Aktivkohlegewebe@de,Kohlevlies@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F443FD,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C1DG79
BFCF37,RP Sauerstoffabsorber@de,,Produktname von Schadstoff- bzw. Sauerstoffabsorbern der Firma Mitsubishi Gas Chemical Europe GmbH,https://www.w3id.org/archlink/terms/conservationthesaurus/F443FD,,https://llfa.de/sauerstoffabsorber-rp.html,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D4FC62|https://www.w3id.org/archlink/terms/conservationthesaurus/BG5FG6,https://www.w3id.org/archlink/terms/conservationthesaurus/BFCF37
D4FC62,RP-K Sauerstoffabsober@de,,"Produktname eines Schadstoff- bzw Sauerstoffabsorbers bestehend aus Kieselgur, Polyethylen, Ca(OH)2 sowie Graphit der Firma Mitsubishi Gas Chemical Europe GmbH, speziell für die Konservierung von hygroskopischen Materialien entwickelt. RP-K absorbiert Luftsauerstoff, ohne Einfluss auf die relative Luftfeuchtigkeit zu nehmen.",https://www.w3id.org/archlink/terms/conservationthesaurus/BFCF37,,https://llfa.de/sauerstoffabsorber-rp.html,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D4FC62
BG5FG6,RP-A Sauerstoffabsober@de,,"Produktname eines Schadstoff- bzw Sauerstoffabsorbers bestehend aus Zeolith, Polyethylen, Ca(OH)2 sowie Aktivkohle der Firma Mitsubishi Gas Chemical Europe GmbH, speziell für die Konservierung von Metallen, Elektronik und archäologische Bodenfunde entwickelt. RP-A absorbiert Luftsauerstoft und senkt dabei auch die relative Luftfeuchtigkeit.",https://www.w3id.org/archlink/terms/conservationthesaurus/BFCF37,,https://llfa.de/sauerstoffabsorber-rp.html,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/BG5FG6
